"sep=;"
URL;SEARCH_NAME;FOUND_NAME;ADDRESS;ZIP;CITY;PHONE;WEBSITE;MATCHING_CRITERIA
http://www.hitta.se//storvreta+v%C3%A5rdcentral/storvreta/0zlP2ZZCCw?vad=Storvreta+v%C3%A5rdcentral%2C%C3%84rentunav%C3%A4gen+9;Storvreta vårdcentral;Storvreta vårdcentral;Ärentunavägen 9;74330;Storvreta;018-611 86 10;http://www.lul.se/storvreta;Storvreta vårdcentral,Ärentunavägen 9
http://www.hitta.se/s%C3%B6k?vad=Stora+v%C3%A5rdcentral%2CKopparbergsv%C3%A4gen+17;Stora vårdcentral;Capio Vårdcentral Västerås City;;72213;Västerås;021-360 77 00,021-360 77 99,021-360 77 99;http://www.capiovardcentral.se/Vastmanland/vasterascity/Vardcentral;Stora vårdcentral,Kopparbergsvägen 17
http://www.hitta.se//kyrkbackens+v%C3%A5rdcentral+ab/str%C3%A4ngn%C3%A4s/yhdg2-OO1H?vad=Str%C3%A4ngn%C3%A4s+V%C3%A5rdcentral%2CFinningev%C3%A4gen+40;Strängnäs Vårdcentral;Kyrkbackens Vårdcentral AB;Storgatan 13;64530;Strängnäs;0152-160 52,0152-160 97;http://www.kyrkbackensvardcentral.se;Strängnäs Vårdcentral,Finningevägen 40
http://www.hitta.se//familjedoktorerna+i+str%C3%A4ngn%C3%A4s+ab/str%C3%A4ngn%C3%A4s/0~WZ5XOO1H?vad=Str%C3%A4ngn%C3%A4s+V%C3%A5rdcentral%2CFinningev%C3%A4gen+40;Strängnäs Vårdcentral;Familjedoktorerna i Strängnäs AB;Seminarievägen 10;64533;Strängnäs;0152-262 80,0152-262 87;http://www.familjedoktorerna.se;Strängnäs Vårdcentral,Finningevägen 40
http://www.hitta.se//v%C3%A5rdcentralen+str%C3%A4ngn%C3%A4s/str%C3%A4ngn%C3%A4s/VxRw4mUGGq?vad=Str%C3%A4ngn%C3%A4s+V%C3%A5rdcentral%2CFinningev%C3%A4gen+40;Strängnäs Vårdcentral;Vårdcentralen Strängnäs;Finningevägen 40 A;64540;Strängnäs;0152-260 90,016-10 30 00;http://www.landstingetsormland.se/strangnas;Strängnäs Vårdcentral,Finningevägen 40
http://www.hitta.se//familjel%C3%A4karna+i+husby/kista/iLgWWCOO1H?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Familjeläkarna i Husby;Edvard Griegsgången 13;16432;Kista;08-751 25 00;http://www.famlak.se;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//capio+familjel%C3%A4karna+skrea/falkenberg/zgPs4HK7uc?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Capio Familjeläkarna Skrea;Klittervägen 51;31142;Falkenberg;0346-71 50 50;http://www.capiovardcentral.se/Halland/Familjelakarna-Falkenberg-Soderbro-Skrea-Glommen/vardcentral/;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//capio+familjel%C3%A4karna+s%C3%B6derbro/falkenberg/0TRl2X1koJ?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Capio Familjeläkarna Söderbro;Nygatan 64;31174;Falkenberg;0346-71 50 50;http://www.capiovardcentral.se/Halland/Familjelakarna-Falkenberg-Soderbro-Skrea-Glommen/vardcentral/;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//familjel%C3%A4karna+i+saltsj%C3%B6baden/saltsj%C3%B6baden/y~Rww---4v?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Familjeläkarna i Saltsjöbaden;Byvägen 52;13334;Saltsjöbaden;08-717 01 00;http://www.famlak.se;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//familjel%C3%A4karna+b%C3%A5lsta/b%C3%A5lsta/~R2__w4vnO?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Familjeläkarna Bålsta;Centrumleden 2;74632;Bålsta;0171-62 00 00;http://www.famlak.se/balsta;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//familjel%C3%A4karna+i+olofstr%C3%B6m/olofstr%C3%B6m/hgjZXXmmmn?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Familjeläkarna i Olofström;Ådalsvägen 8;29334;Olofström;0454-919 99,0454-995 00,0454-999 01;;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//familjel%C3%A4karna+i+forserum/forserum/yyddPwOUHG?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Familjeläkarna i Forserum;Lillsjövägen 12;57177;Forserum;0380-55 34 45;;Vårdcentralen Familjeläkarna AB
http://www.hitta.se//capio+familjel%C3%A4karna+glommen/glommen/xW2CmqeuEa?vad=V%C3%A5rdcentralen+Familjel%C3%A4karna+AB;Vårdcentralen Familjeläkarna AB;Capio Familjeläkarna Glommen;Breviksvägen 25;31198;Glommen;0346-71 50 90;http://www.familjelakarna.se;Vårdcentralen Familjeläkarna AB
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Kyrkbacken%2CStorgatan+13;Vårdcentralen Kyrkbacken;Kyrkbackens Vårdcentral AB;Storgatan 13;64530;Strängnäs;0152-160 52,0152-160 97;http://www.kyrkbackensvardcentral.se;Vårdcentralen Kyrkbacken,Storgatan 13
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Str%C3%B6msn%C3%A4sbruk;Vårdcentralen Strömsnäsbruk;Vårdcentralen Strömsnäsbruk;Wennerbergsgatan 16 A;28732;Strömsnäsbruk;0433-56 48 10,0372-58 50 00;http://www.ltkronoberg.se/vcstromsnasbruk;Vårdcentralen Strömsnäsbruk
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Bohuslinden;Vårdcentralen Bohuslinden;Vårdcentralen Bohuslinden;Uddevallavägen 3;45231;Strömstad;0526-187 87;http://www.bohuslinden.praktikertjanst.se;Vårdcentralen Bohuslinden
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Str%C3%B6mstad%2CV%C3%A4stra+Hamngatan+10-12;Vårdcentralen Strömstad;Närhälsan Strömstad vårdcentral;Västra Hamngatan 10-12;45237;Strömstad;0526-281 33,0526-196 46,0526-196 48;http://www.narhalsan.se/stromstadvardcentral;Vårdcentralen Strömstad,Västra Hamngatan 10-12
http://www.hitta.se//backe+h%C3%A4lsocentral+barnmorskemottagning+m%C3%B6drav%C3%A5rdcentral+str%C3%B6msund+backe/str%C3%B6msund/0xRj-HJEEa?vad=Str%C3%B6msunds+h%C3%A4lsocentral%2CL%C3%B6vbergav%C3%A4gen+37;Strömsunds hälsocentral;Backe hälsocentral Barnmorskemottagning Mödravårdcentral Strömsund Backe;Lövbergavägen 37;83333;Strömsund;0624-51 20 76,0670-166 26;http://www.regionjh.se;Strömsunds hälsocentral,Lövbergavägen 37
http://www.hitta.se//barnav%C3%A5rdscentral+str%C3%B6msunds+h%C3%A4lsocentral/str%C3%B6msund/~~Rw-4Gqbk?vad=Str%C3%B6msunds+h%C3%A4lsocentral%2CL%C3%B6vbergav%C3%A4gen+37;Strömsunds hälsocentral;Barnavårdscentral Strömsunds hälsocentral;Lövbergavägen 37;83333;Strömsund;0670-166 21;http://www.jll.se;Strömsunds hälsocentral,Lövbergavägen 37
http://www.hitta.se//distriktssk%C3%B6terskemottagning+str%C3%B6msunds+h%C3%A4lsocentral/str%C3%B6msund/0SSjswmmOU?vad=Str%C3%B6msunds+h%C3%A4lsocentral%2CL%C3%B6vbergav%C3%A4gen+37;Strömsunds hälsocentral;Distriktssköterskemottagning Strömsunds hälsocentral;Lövbergavägen 37;83333;Strömsund;0670-166 00;http://www.jll.se;Strömsunds hälsocentral,Lövbergavägen 37
http://www.hitta.se//str%C3%B6msund+h%C3%A4lsocentral/str%C3%B6msund/zgsmUkAeeu?vad=Str%C3%B6msunds+h%C3%A4lsocentral%2CL%C3%B6vbergav%C3%A4gen+37;Strömsunds hälsocentral;Strömsund hälsocentral;Lövbergavägen 37;83333;Strömsund;0670-166 00,1177;http://www.jll.se/folkhalsasjukochtandvard/halsocentraler/stromsund;Strömsunds hälsocentral,Lövbergavägen 37
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Stugun%2CHans%C3%A5kerv%C3%A4gen+1;Vårdcentralen Stugun;Stuguns hälsomottagning;Hansåkervägen 1 A;83076;Stugun;0695-100 01,0696-68 25 02,1177;http://www.jll.se/folkhalsasjukochtandvard/halsocentraler/stugun;Vårdcentralen Stugun,Hansåkervägen 1
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Styrs%C3%B6%2CBrattenv%C3%A4gen+13;Vårdcentralen Styrsö;Närhälsan Styrsö vårdcentral;Brattenvägen 13;43084;Styrsö;031-747 80 50;http://www.narhalsan.se/styrsovardcentral;Vårdcentralen Styrsö,Brattenvägen 13
http://www.hitta.se/s%C3%B6k?vad=St%C3%B6de+v%C3%A5rdcentral%2CGyllenv%C3%A4gen+6;Stöde vårdcentral;Stöde Hälsocentral;Gyllenvägen 6;86013;Stöde;0691-25 10 70,0691-25 10 80;http://www.lvn.se/stode;Stöde vårdcentral,Gyllenvägen 6
http://www.hitta.se/s%C3%B6k?vad=Hallonbergens+v%C3%A5rdcentral;Hallonbergens vårdcentral;Hallonbergens vårdcentral;Hallonbergsplan 5;17452;Sundbyberg;08-587 318 08;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____4156.aspx;Hallonbergens vårdcentral
http://www.hitta.se//rissne+v%C3%A5rdcentral/sundbyberg/hdP554n11H?vad=Rissne+v%C3%A5rdcentral%2CRissneTorg+3;Rissne vårdcentral;Rissne Vårdcentral;Rissne Torg 3;17457;Sundbyberg;08-123 369 00;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____4155.aspx;Rissne vårdcentral,RissneTorg 3
http://www.hitta.se//barnav%C3%A5rdscentral+rissne+v%C3%A5rdcentral/sundbyberg/dSW_nbeucE?vad=Rissne+v%C3%A5rdcentral%2CRissneTorg+3;Rissne vårdcentral;Barnavårdscentral Rissne Vårdcentral;Rissne Torg 1-3;17457;Sundbyberg;08-123 369 00;;Rissne vårdcentral,RissneTorg 3
http://www.hitta.se//distriktssk%C3%B6terska+rissne+v%C3%A5rdcentral/sundbyberg/VVLMs4HGqb?vad=Rissne+v%C3%A5rdcentral%2CRissneTorg+3;Rissne vårdcentral;Distriktssköterska Rissne Vårdcentral;Dragonplan 3;17457;Sundbyberg;08-123 369 00;;Rissne vårdcentral,RissneTorg 3
http://www.hitta.se//kronans+v%C3%A5rdcentral/sundbyberg/hMj--vOHHG?vad=V%C3%A5rdcentralen+Kronan%2CSturegatan+4;Vårdcentralen Kronan;Kronans Vårdcentral;Sturegatan 4;17231;Sundbyberg;08-555 509 50;http://www.vardcentralenkronan.se;Vårdcentralen Kronan,Sturegatan 4
http://www.hitta.se//v%C3%A5rdcentralen+kronan+ab/sundbyberg/~WZs_44mOU?vad=V%C3%A5rdcentralen+Kronan%2CSturegatan+4;Vårdcentralen Kronan;Vårdcentralen Kronan AB;Sturegatan 4;17231;Sundbyberg;;;Vårdcentralen Kronan,Sturegatan 4
http://www.hitta.se//postl%C3%A5da/sundsbruk/~dxgl_nnn1?vad=S%C3%B6ndagsv%C3%A4gen+4%2C+86334+Sundsbruk;Ljustadalens vårdcentral;Postlåda;;86334;Sundsbruk;;;Söndagsvägen 4, 86334 Sundsbruk
http://www.hitta.se//apoteket+ljustadalen/sundsbruk/zMMjCX1AAK?vad=S%C3%B6ndagsv%C3%A4gen+4%2C+86334+Sundsbruk;Ljustadalens vårdcentral;Apoteket Ljustadalen;Söndagsvägen 4;86334;Sundsbruk;0771-450 450;;Söndagsvägen 4, 86334 Sundsbruk
http://www.hitta.se//distriktssk%C3%B6terska+ljustadalen+h%C3%A4lsocentral/sundsbruk/LxWZv1JAK7?vad=S%C3%B6ndagsv%C3%A4gen+4%2C+86334+Sundsbruk;Ljustadalens vårdcentral;Distriktssköterska Ljustadalen Hälsocentral;Söndagsvägen 4;86334;Sundsbruk;060-607 95 00;;Söndagsvägen 4, 86334 Sundsbruk
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+ljustadalen+h%C3%A4lsocentral/sundsbruk/y0zM_X1HGq?vad=S%C3%B6ndagsv%C3%A4gen+4%2C+86334+Sundsbruk;Ljustadalens vårdcentral;Mödravårdscentral Ljustadalen Hälsocentral;Söndagsvägen 4;86334;Sundsbruk;060-607 95 00;;Söndagsvägen 4, 86334 Sundsbruk
http://www.hitta.se//premicare+ljustadalen+h%C3%A4lsocentral/sundsbruk/zzRllZC--X?vad=S%C3%B6ndagsv%C3%A4gen+4%2C+86334+Sundsbruk;Ljustadalens vårdcentral;Premicare Ljustadalen Hälsocentral;Söndagsvägen 4;86334;Sundsbruk;060-607 95 00,1177;http://www.premicare.com;Söndagsvägen 4, 86334 Sundsbruk
http://www.hitta.se//barnav%C3%A5rdscentral+sk%C3%B6nsberg+v%C3%A5rdcentral/sundsvall/Lgj-mbeucE?vad=Medborgaregatan+30+D%2C+85630+Sundsvall;Gillebergets vårdcentral;Barnavårdscentral Skönsberg Vårdcentral;Medborgargatan 30 D;85630;Sundsvall;060-13 54 08;;Medborgaregatan 30 D, 85630 Sundsvall
http://www.hitta.se//distriktssk%C3%B6terska+sk%C3%B6nsberg+v%C3%A5rdcentral/sundsvall/xWCnHKQB6F?vad=Medborgaregatan+30+D%2C+85630+Sundsvall;Gillebergets vårdcentral;Distriktssköterska Skönsberg Vårdcentral;Medborgargatan 30 D;85630;Sundsvall;060-13 54 12;;Medborgaregatan 30 D, 85630 Sundsvall
http://www.hitta.se//gillebergets+h%C3%A4lsocentral/sundsvall/~dlPPswXX4?vad=Medborgaregatan+30+D%2C+85630+Sundsvall;Gillebergets vårdcentral;Gillebergets Hälsocentral;Medborgargatan 30 D;85630;Sundsvall;060-13 54 00,060-18 10 70,060-13 54 12,060-13 54 10;http://www.lvn.se/gilleberget;Medborgaregatan 30 D, 85630 Sundsvall
http://www.hitta.se//kronans+apotek/sundsvall/0~gPPC44mn?vad=Medborgaregatan+30+D%2C+85630+Sundsvall;Gillebergets vårdcentral;Kronans Apotek;Medborgargatan 30 D;85630;Sundsvall;0771-612 612;http://www.kdapotek.se;Medborgaregatan 30 D, 85630 Sundsvall
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+sk%C3%B6nsberg+v%C3%A5rdcentral/sundsvall/xSj-mbeucE?vad=Medborgaregatan+30+D%2C+85630+Sundsvall;Gillebergets vårdcentral;Mödravårdscentral Skönsberg Vårdcentral;Medborgargatan 30 D;85630;Sundsvall;060-18 24 80;;Medborgaregatan 30 D, 85630 Sundsvall
http://www.hitta.se/s%C3%B6k?vad=Granlo+v%C3%A5rdcentral%2CV%C3%A4stra+v%C3%A4gen+50;Granlo vårdcentral;Granlo Hälsocentral;Västra Vägen 50;85740;Sundsvall;060-18 49 50,060-18 49 60;http://www.lvn.se/granlo;Granlo vårdcentral,Västra vägen 50
http://www.hitta.se//barnav%C3%A5rdscentral+nacksta+h%C3%A4lsocentral/sundsvall/izM_vHAK7e?vad=Axv%C3%A4gen+15%2C+85350+Sundsvall;Nacksta vårdcentral;Barnavårdscentral Nacksta Hälsocentral;Axvägen 15;85350;Sundsvall;060-18 37 11;;Axvägen 15, 85350 Sundsvall
http://www.hitta.se//nacksta+h%C3%A4lsocentral/sundsvall/ySP-HbJ77e?vad=Axv%C3%A4gen+15%2C+85350+Sundsvall;Nacksta vårdcentral;Nacksta Hälsocentral;Axvägen 15;85350;Sundsvall;060-18 37 00,060-18 37 01,060-18 37 10,060-18 10 70,060-18 37 25,060-18 37 24,060-18 37 00;http://www.lvn.se/nacksta;Axvägen 15, 85350 Sundsvall
http://www.hitta.se//sundsvalls+v%C3%A5rdcentral/sundsvall/VLdxxgjjZs?vad=Sundsvalls+V%C3%A5rdcentral%2CSkiftesv%C3%A4gen+1;Sundsvalls Vårdcentral;Sundsvalls Vårdcentral;Skiftesvägen 1;85463;Sundsvall;060-658 12 00,060-658 12 10;http://www.sundsvallsvardcentral.se;Sundsvalls Vårdcentral,Skiftesvägen 1
http://www.hitta.se//barnav%C3%A5rdscentral+njurunda+v%C3%A5rdcentral/kvissleby/xW22XUoJAK?vad=Sundsvalls+V%C3%A5rdcentral%2CSkiftesv%C3%A4gen+1;Sundsvalls Vårdcentral;Barnavårdscentral Njurunda Vårdcentral;Affärsgatan 1;86231;Kvissleby;060-51 53 18;;Sundsvalls Vårdcentral,Skiftesvägen 1
http://www.hitta.se//distriktssk%C3%B6terska+njurunda+v%C3%A5rdcentral/kvissleby/VVVVTPw5-X?vad=Sundsvalls+V%C3%A5rdcentral%2CSkiftesv%C3%A4gen+1;Sundsvalls Vårdcentral;Distriktssköterska Njurunda Vårdcentral;Affärsgatan 1;86231;Kvissleby;060-51 53 28,060-51 53 05,060-51 53 08,060-51 53 21,060-51 53 18,060-51 53 19,060-51 53 16,060-51 53 10,060-51 53 20,060-51 53 15;;Sundsvalls Vårdcentral,Skiftesvägen 1
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+njurunda+v%C3%A5rdcentral/kvissleby/zSRP5nbkoJ?vad=Sundsvalls+V%C3%A5rdcentral%2CSkiftesv%C3%A4gen+1;Sundsvalls Vårdcentral;Mödravårdscentral Njurunda Vårdcentral;Affärsgatan 1;86231;Kvissleby;060-51 53 22;;Sundsvalls Vårdcentral,Skiftesvägen 1
http://www.hitta.se//njurunda+v%C3%A5rdcentral/kvissleby/xSj22C-vvm?vad=Sundsvalls+V%C3%A5rdcentral%2CSkiftesv%C3%A4gen+1;Sundsvalls Vårdcentral;Njurunda Vårdcentral;Affärsgatan 1;86231;Kvissleby;060-51 53 00,060-18 10 70;http://www.nvc.nu;Sundsvalls Vårdcentral,Skiftesvägen 1
http://www.hitta.se//v%C3%A5rdcentralen+centrum/v%C3%A4xj%C3%B6/LSgl5XvOOU?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum;Norra Esplanaden 35;35231;Växjö;0470-58 95 00,0470-58 78 00;http://www.ltkronoberg.se/vccentrum;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+centrum/sk%C3%B6vde/xTj_Xm11Gq?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum;Stationsgatan 10;54130;Skövde;0500-38 18 50;http://www.vccentrumskovde.praktikertjanst.se;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+centrum/landskrona/yxSW_nkoAK?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum;Skiftesvägen 8;26153;Landskrona;0418-65 14 00;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/landskrona/vardcentralen-centrum-landskrona;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+centrum/laholm/yhhLTZsww5?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum;Hasselgränd;31231;Laholm;0430-157 00;http://www.regionhalland.se/vccentrum;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+centrum/flen/idPjC-nnU1?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum;Norra Kungsgatan 9;64237;Flen;0157-246 00,0157-246 13,0157-513 03;http://www.landstingetsormland.se/Halsa-vard/Vardcentraler/Flen/Vardcentralen-Centrum;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+l%C3%A4karhuset+centrum/g%C3%B6teborg/xPwObKccaQ?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Läkarhuset Centrum;Södra Vägen 27;41135;Göteborg;031-81 83 30;http://www2.praktikertjanst.se/4/Vardcentralen-Lakarhuset;Vårdcentralen Centrum
http://www.hitta.se//capio+citykliniken+malm%C3%B6+centrum/malm%C3%B6/LMjjw4nGqb?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Capio Citykliniken Malmö Centrum;Studentgatan 1;21138;Malmö;040-35 09 00,040-35 02 36,040-35 02 37,040-35 02 00;http://www.capiovardcentral.se/Skane/Malmo-Centrum/Specialistmottagning;Vårdcentralen Centrum
http://www.hitta.se//familjedoktorerna+uppsala+-+v%C3%A5rdcentralen+centrum/uppsala/VxjwwvU1Gq?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Familjedoktorerna Uppsala - Vårdcentralen Centrum;Bredgränd 18;75320;Uppsala;018-611 14 20,018-611 14 30;http://www.familjedoktorerna.se/centrum;Vårdcentralen Centrum
http://www.hitta.se//solna+centrum+v%C3%A5rdcentral/solna/VxRCC-vOOU?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Solna centrum vårdcentral;Hotellgatan 3;17145;Solna;08-587 314 40;http://www.slso.sll.se/SLPOtemplates/SLPOPage1____4143.aspx;Vårdcentralen Centrum
http://www.hitta.se//medicinskt+centrum+v%C3%A5rdcentral/norrk%C3%B6ping/ihSRZ5U1Gq?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Medicinskt Centrum Vårdcentral;Drottninggatan 56;60232;Norrköping;011-415 25 00;http://www.medcentrum.se;Vårdcentralen Centrum
http://www.hitta.se//fou-centrum/eskilstuna/xlP_vHGJAK?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;FoU-Centrum;Kungsgatan 41;63220;Eskilstuna;016-10 54 00,016-10 54 30;http://www.landstinget.sormland.se/fou-centrum;Vårdcentralen Centrum
http://www.hitta.se//aleris+husl%C3%A4karmottagning+t%C3%A4by+centrum/t%C3%A4by/dP__5XmmOU?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Aleris Husläkarmottagning Täby Centrum;Biblioteksgången 5;18370;Täby;08-544 737 50;http://www.aleris.se/tabycentrum;Vårdcentralen Centrum
http://www.hitta.se//t%C3%A4by+centrum+doktorn+ab/t%C3%A4by/hgMRR____C?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Täby Centrum Doktorn AB;Esplanaden 11;18334;Täby;08-638 98 00,08-638 98 08;http://www.tabycentrumdoktorn.se;Vårdcentralen Centrum
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+centrum+h%C3%A4lsocentral/sundsvall/0VdxW_vmnO?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Mödravårdscentral Centrum Hälsocentral;Norrmalmsgatan 2;85234;Sundsvall;060-18 24 80;;Vårdcentralen Centrum
http://www.hitta.se//v%C3%A5rdcentralen+centrum+br%C3%A4cke+diakoni/alings%C3%A5s/h~~zSTMZZs?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Vårdcentralen Centrum, Bräcke diakoni;Kungsgatan 5;44130;Alingsås;0322-28 01 50;http://www.brackediakoni.se;Vårdcentralen Centrum
http://www.hitta.se//kvartersakuten+m%C3%B6rby+centrum+ab/danderyd/yS22Z_XXvm?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Kvartersakuten Mörby Centrum AB;Svärdvägen 3 B;18233;Danderyd;08-555 883 00;http://www.kvamorby.se;Vårdcentralen Centrum
http://www.hitta.se//ban%C3%A9rgatans+husl%C3%A4karmottagning/stockholm/VTR_-HkkJA?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Banérgatans Husläkarmottagning;Banérgatan 59;11553;Stockholm;08-545 685 60;http://www.banerhlm.se;Vårdcentralen Centrum
http://www.hitta.se//capio+v%C3%A5rdcentral+ringen/stockholm/xjCOkcFYYt?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Capio Vårdcentral Ringen;Ringvägen 113;11860;Stockholm;08-120 008 10;http://www.capiovardcentral.se/Stockholm/Ringen/start;Vårdcentralen Centrum
http://www.hitta.se//capio+v%C3%A5rdcentral+%C3%B6stermalm/stockholm/~TZ_vUGGbk?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Capio Vårdcentral Östermalm;Grevgatan 34;11453;Stockholm;08-120 009 70;http://www.capiovardcentral.se/Stockholm/Ostermalm/start;Vårdcentralen Centrum
http://www.hitta.se//feelgood+svenska+ab/stockholm/yLMR_4444v?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Feelgood Svenska AB, huvudkontor;Banérgatan 16;11523;Stockholm;08-545 810 00;http://www.feelgood.se;Vårdcentralen Centrum
http://www.hitta.se//logopedbyr%C3%A5n+dynamica+ab/stockholm/~dMWCX4mnO?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Logopedbyrån Dynamica AB;Årstaängsvägen 17 C;11743;Stockholm;08-744 40 15,070-687 66 88;http://www.logopedbyran.se;Vårdcentralen Centrum
http://www.hitta.se//kvarterskliniken+almedal/g%C3%B6teborg/0hTM2CXXvm?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Kvarterskliniken Almedal;Mölndalsvägen 30 C;41263;Göteborg;031-339 93 15;http://www.kvarterskliniken.se;Vårdcentralen Centrum
http://www.hitta.se//n%C3%A4rh%C3%A4lsan+gibraltargatan+v%C3%A5rdcentral/g%C3%B6teborg/zWR24vUUU1?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Närhälsan Gibraltargatan vårdcentral;Gibraltargatan 1 C;41132;Göteborg;031-747 87 00;http://www.narhalsan.se/gibraltargatanvardcentral;Vårdcentralen Centrum
http://www.hitta.se//n%C3%A4rh%C3%A4lsan+tuve+v%C3%A5rdcentral/g%C3%B6teborg/zxWCwvOHHG?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Närhälsan Tuve vårdcentral;Tuve Torg 4;41745;Göteborg;031-747 85 00;http://www.narhalsan.se/tuvevardcentral;Vårdcentralen Centrum
http://www.hitta.se//roseng%C3%A5rdskliniken/malm%C3%B6/h~SjwUJA7e?vad=V%C3%A5rdcentralen+Centrum;Vårdcentralen Centrum;Rosengårdskliniken;von Troils Väg 8 A;21373;Malmö;040-18 19 19;;Vårdcentralen Centrum
http://www.hitta.se//barnav%C3%A5rdscentral+grang%C3%A4rde+v%C3%A5rdcentral/sunnansj%C3%B6/L~Tj2CmnOU?vad=Sjukstugev%C3%A4gen+3%2C+77012+Sunnansj%C3%B6;VC Grangärde-Fredriksberg;Barnavårdscentral Grangärde Vårdcentral;Sjukstugevägen 3;77012;Sunnansjö;0240-49 57 50;;Sjukstugevägen 3, 77012 Sunnansjö
http://www.hitta.se//v%C3%A5rdcentral+grang%C3%A4rde-fredriksberg/sunnansj%C3%B6/0xMP54HGqb?vad=Sjukstugev%C3%A4gen+3%2C+77012+Sunnansj%C3%B6;VC Grangärde-Fredriksberg;Vårdcentral Grangärde-Fredriksberg;Sjukstugevägen 3;77012;Sunnansjö;0240-49 57 00;;Sjukstugevägen 3, 77012 Sunnansjö
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Sunne;Vårdcentralen Sunne;Vårdcentralen Sunne;Åmbergsvägen 12;68631;Sunne;0565-475 10;;Vårdcentralen Sunne
http://www.hitta.se//%C3%A4ngsg%C3%A5rdens+v%C3%A5rdcentral/surahammar/VVdMMswXX4?vad=%C3%84ngsg%C3%A5rdens+v%C3%A5rdcentral;Ängsgårdens vårdcentral;Ängsgårdens Vårdcentral;Österängsvägen;73535;Surahammar;0220-397 00,0220-397 11;;Ängsgårdens vårdcentral
